date,meantempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2016/12/14,-9,-9,-3,-5,-17,-11,-8,1028,1020,1014,73,88,84,39,39,62,-4,6,1,-14,-13,-11,-14,-6,-5,-19,-16,-13,1031,1025,1022,1025,1015,1008,0,0,0
2016/12/15,-11,-9,-9,-3,-17,-17,-11,1031,1028,1020,80,73,88,32,39,39,-3,-4,6,-16,-14,-13,-12,-14,-6,-19,-19,-16,1035,1031,1025,1026,1025,1015,0,0,0
2016/12/16,-4,-11,-9,-9,-16,-17,-17,1028,1031,1028,83,80,73,40,32,39,-4,-3,-4,-17,-16,-14,-14,-12,-14,-19,-19,-19,1036,1035,1031,1018,1026,1025,0,0,0
2016/12/17,-13,-4,-11,-9,-7,-16,-17,1008,1028,1031,100,83,80,50,40,32,-3,-4,-3,-6,-17,-16,-4,-14,-12,-14,-19,-19,1017,1036,1035,1002,1018,1026,0.25,0,0
2016/12/18,-17,-13,-4,-11,-17,-7,-16,1020,1008,1028,92,100,83,64,50,40,-6,-3,-4,-21,-6,-17,-8,-4,-14,-25,-14,-19,1034,1017,1036,1009,1002,1018,0.25,0.25,0
2016/12/19,-8,-17,-13,-4,-21,-17,-7,1037,1020,1008,87,92,100,61,64,50,-11,-6,-3,-24,-21,-6,-16,-8,-4,-27,-25,-14,1039,1034,1017,1034,1009,1002,0,0.25,0.25
2016/12/20,1,-8,-17,-13,-12,-21,-17,1031,1037,1020,83,87,92,60,61,64,0,-11,-6,-16,-24,-21,-7,-16,-8,-18,-27,-25,1038,1039,1034,1024,1034,1009,0,0,0.25
2016/12/21,4,1,-8,-17,-6,-12,-21,1024,1031,1037,92,83,87,49,60,61,7,0,-11,-5,-16,-24,-3,-7,-16,-10,-18,-27,1027,1038,1039,1020,1024,1034,0,0,0
2016/12/22,-1,4,1,-8,-4,-6,-12,1021,1024,1031,88,92,83,29,49,60,11,7,0,-3,-5,-16,-2,-3,-7,-7,-10,-18,1029,1027,1038,1015,1020,1024,0,0,0
2016/12/23,-1,-1,4,1,-6,-4,-6,1029,1021,1024,92,88,92,37,29,49,8,11,7,-10,-3,-5,-3,-2,-3,-9,-7,-10,1032,1029,1027,1024,1015,1020,0,0,0
2016/12/24,-3,-1,-1,4,-2,-6,-4,1014,1029,1021,100,92,88,64,37,29,4,8,11,-6,-10,-3,1,-3,-2,-7,-9,-7,1023,1032,1029,1009,1024,1015,3.05,0,0
2016/12/25,9,-3,-1,-1,-4,-2,-6,1019,1014,1029,100,100,92,79,64,37,4,4,8,-11,-6,-10,1,1,-3,-12,-7,-9,1023,1023,1032,1017,1009,1024,0,3.05,0
2016/12/26,1,9,-3,-1,5,-4,-2,1007,1019,1014,100,100,100,59,79,64,16,4,4,2,-11,-6,14,1,1,-3,-12,-7,1019,1023,1023,997,1017,1009,23.37,0,3.05
2016/12/27,1,1,9,-3,-8,5,-4,1020,1007,1019,69,100,100,40,59,79,4,16,4,-3,2,-11,-4,14,1,-12,-3,-12,1027,1019,1023,1008,997,1017,0,23.37,0
2016/12/28,4,1,1,9,-5,-8,5,1022,1020,1007,88,69,100,36,40,59,9,4,16,-7,-3,2,-3,-4,14,-8,-12,-3,1027,1027,1019,1014,1008,997,0,0,23.37
2016/12/29,1,4,1,1,-4,-5,-8,1016,1022,1020,85,88,69,37,36,40,9,9,4,-2,-7,-3,-2,-3,-4,-8,-8,-12,1022,1027,1027,1013,1014,1008,0,0,0
2016/12/30,1,1,4,1,-9,-4,-5,1027,1016,1022,68,85,88,23,37,36,8,9,9,-7,-2,-7,-8,-2,-3,-12,-8,-8,1029,1022,1027,1023,1013,1014,0,0,0
2016/12/31,-2,1,1,4,-6,-9,-4,1013,1027,1016,84,68,85,36,23,37,9,8,9,-8,-7,-2,-3,-8,-2,-10,-12,-8,1027,1029,1022,1004,1023,1013,0,0,0
2017/1/1,-1,-2,1,1,-8,-6,-9,1013,1013,1027,84,84,68,44,36,23,2,9,8,-7,-8,-7,-4,-3,-8,-9,-10,-12,1016,1027,1029,1007,1004,1023,0,0,0
2017/1/2,1,-1,-2,1,-6,-8,-6,1014,1013,1013,88,84,84,41,44,36,5,2,9,-7,-7,-8,-3,-4,-3,-9,-9,-10,1017,1016,1027,1012,1007,1004,0,0,0
2017/1/3,-7,1,-1,-2,0,-6,-8,1012,1014,1013,100,88,84,67,41,44,3,5,2,-1,-7,-7,3,-3,-4,-3,-9,-9,1018,1017,1016,1009,1012,1007,0,0,0
2017/1/4,-12,-7,1,-1,-13,0,-6,1026,1012,1014,82,100,88,35,67,41,-1,3,5,-12,-1,-7,-4,3,-3,-17,-3,-9,1031,1018,1017,1017,1009,1012,0,0,0
2017/1/5,-16,-12,-7,1,-16,-13,0,1026,1026,1012,92,82,100,35,35,67,-10,-1,3,-13,-12,-1,-14,-4,3,-19,-17,-3,1031,1031,1018,1022,1017,1009,3.05,0,0
2017/1/6,-16,-16,-12,-7,-18,-16,-13,1025,1026,1026,95,92,82,61,35,35,-11,-10,-1,-21,-13,-12,-15,-14,-4,-23,-19,-17,1028,1031,1031,1022,1022,1017,0,3.05,0
2017/1/7,-12,-16,-16,-12,-21,-18,-16,1030,1025,1026,87,95,92,58,61,35,-10,-11,-10,-23,-21,-13,-17,-15,-14,-26,-23,-19,1032,1028,1031,1027,1022,1022,0,0,3.05
2017/1/8,-8,-12,-16,-16,-16,-21,-18,1039,1030,1025,87,87,95,61,58,61,-7,-10,-11,-18,-23,-21,-13,-17,-15,-20,-26,-23,1043,1032,1028,1032,1027,1022,0,0,0
2017/1/9,-3,-8,-12,-16,-11,-16,-21,1030,1039,1030,87,87,87,61,61,58,1,-7,-10,-18,-18,-23,-6,-13,-17,-21,-20,-26,1040,1043,1032,1023,1032,1027,0,0,0
2017/1/10,-1,-3,-8,-12,-7,-11,-16,1014,1030,1039,85,87,87,62,61,61,2,1,-7,-9,-18,-18,-3,-6,-13,-13,-21,-20,1027,1040,1043,1000,1023,1032,0,0,0
2017/1/11,-4,-1,-3,-8,-5,-7,-11,1006,1014,1030,92,85,87,54,62,61,3,2,1,-6,-9,-18,-1,-3,-6,-8,-13,-21,1013,1027,1040,995,1000,1023,0.76,0,0
2017/1/12,-8,-4,-1,-3,-10,-5,-7,1010,1006,1014,92,92,85,57,54,62,1,3,2,-11,-6,-9,-2,-1,-3,-16,-8,-13,1017,1013,1027,1003,995,1000,0,0.76,0
2017/1/13,-7,-8,-4,-1,-14,-10,-5,1029,1010,1006,76,92,92,41,57,54,-5,1,3,-12,-11,-6,-12,-2,-1,-17,-16,-8,1037,1017,1013,1018,1003,995,0,0,0.76
2017/1/14,-2,-7,-8,-4,-14,-14,-10,1038,1029,1010,73,76,92,39,41,57,-4,-5,1,-10,-12,-11,-12,-12,-2,-17,-17,-16,1041,1037,1017,1035,1018,1003,0,0,0
2017/1/15,-1,-2,-7,-8,-11,-14,-14,1034,1038,1029,74,73,76,35,39,41,4,-4,-5,-8,-10,-12,-7,-12,-12,-12,-17,-17,1036,1041,1037,1032,1035,1018,0,0,0
2017/1/16,1,-1,-2,-7,-3,-11,-14,1025,1034,1038,100,74,73,58,35,39,0,4,-4,-2,-8,-10,-1,-7,-12,-8,-12,-17,1031,1036,1041,1020,1032,1035,5.33,0,0
2017/1/17,-1,1,-1,-2,-1,-3,-11,1016,1025,1034,100,100,74,89,58,35,1,0,4,0,-2,-8,0,-1,-7,-1,-8,-12,1021,1031,1036,1012,1020,1032,15.24,5.33,0
2017/1/18,3,-1,1,-1,-3,-1,-3,1019,1016,1025,100,100,100,70,89,58,3,1,0,-5,0,-2,-1,0,-1,-7,-1,-8,1022,1021,1031,1016,1012,1020,0,15.24,5.33
2017/1/19,3,3,-1,1,0,-3,-1,1016,1019,1016,92,100,100,63,70,89,11,3,1,-4,-5,0,4,-1,0,-4,-7,-1,1021,1022,1021,1012,1016,1012,0,0,15.24
2017/1/20,6,3,3,-1,3,0,-3,1006,1016,1019,100,92,100,82,63,70,7,11,3,-1,-4,-5,6,4,-1,-1,-4,-7,1011,1021,1022,1003,1012,1016,0,0,0
2017/1/21,5,6,3,3,4,3,0,1000,1006,1016,100,100,92,92,82,63,8,7,11,3,-1,-4,6,6,4,3,-1,-4,1003,1011,1021,996,1003,1012,1.27,0,0
2017/1/22,0,5,6,3,2,4,3,998,1000,1006,100,100,100,54,92,82,12,8,7,-2,3,-1,4,6,6,-3,3,-1,1003,1003,1011,995,996,1003,0,1.27,0
2017/1/23,-1,0,5,6,-2,2,4,1010,998,1000,100,100,100,76,54,92,5,12,8,-5,-2,3,1,4,6,-6,-3,3,1014,1003,1003,1003,995,996,0,0,1.27
2017/1/24,1,-1,0,5,-2,-2,2,1012,1010,998,100,100,100,70,76,54,4,5,12,-6,-5,-2,0,1,4,-7,-6,-3,1015,1014,1003,1009,1003,995,0,0,0
2017/1/25,-2,1,-1,0,-1,-2,-2,1003,1012,1010,100,100,100,75,70,76,2,4,5,-1,-6,-5,0,0,1,-2,-7,-6,1009,1015,1014,1000,1009,1003,0.76,0,0
2017/1/26,-2,-2,1,-1,-4,-1,-2,1010,1003,1012,92,100,100,72,75,70,1,2,4,-5,-1,-6,-1,0,0,-9,-2,-7,1020,1009,1015,1003,1000,1009,1.78,0.76,0
2017/1/27,-3,-2,-2,1,-8,-4,-1,1022,1010,1003,81,92,100,63,72,75,0,1,2,-5,-5,-1,-6,-1,0,-8,-9,-2,1023,1020,1009,1020,1003,1000,0,1.78,0.76
2017/1/28,2,-3,-2,-2,-6,-8,-4,1021,1022,1010,77,81,92,48,63,72,4,0,1,-10,-5,-5,-3,-6,-1,-10,-8,-9,1023,1023,1020,1018,1020,1003,0,0,1.78
2017/1/29,3,2,-3,-2,-3,-6,-8,1018,1021,1022,78,77,81,53,48,63,6,4,0,-1,-10,-5,-2,-3,-6,-5,-10,-8,1020,1023,1023,1016,1018,1020,0,0,0
2017/1/30,7,3,2,-3,-1,-3,-6,1018,1018,1021,92,78,77,56,53,48,9,6,4,-3,-1,-10,1,-2,-3,-3,-5,-10,1020,1020,1023,1016,1016,1018,0,0,0
2017/1/31,4,7,3,2,-3,-1,-3,1014,1018,1018,100,92,78,26,56,53,16,9,6,-3,-3,-1,0,1,-2,-4,-3,-5,1017,1020,1020,1012,1016,1016,0,0,0
2017/2/1,-3,4,7,3,-2,-3,-1,1017,1014,1018,82,100,92,49,26,56,8,16,9,1,-3,-3,-1,0,1,-4,-4,-3,1021,1017,1020,1014,1012,1016,0,0,0
2017/2/2,-5,-3,4,7,-7,-2,-3,1027,1017,1014,82,82,100,51,49,26,1,8,16,-7,1,-3,-2,-1,0,-12,-4,-4,1034,1021,1017,1021,1014,1012,0,0,0
2017/2/3,-3,-5,-3,4,-13,-7,-2,1035,1027,1017,70,82,82,46,51,49,-2,1,8,-8,-7,1,-12,-2,-1,-16,-12,-4,1038,1034,1021,1034,1021,1014,0,0,0
2017/2/4,3,-3,-5,-3,-11,-13,-7,1034,1035,1027,77,70,82,38,46,51,1,-2,1,-7,-8,-7,-9,-12,-2,-12,-16,-12,1039,1038,1034,1028,1034,1021,0,0,0
2017/2/5,-1,3,-3,-5,-6,-11,-13,1015,1034,1035,77,77,70,34,38,46,12,1,-2,-6,-7,-8,-1,-9,-12,-9,-12,-16,1027,1039,1038,1009,1028,1034,0,0,0
2017/2/6,2,-1,3,-3,-7,-6,-11,1019,1015,1034,91,77,77,44,34,38,5,12,1,-7,-6,-7,-6,-1,-9,-9,-9,-12,1023,1027,1039,1015,1009,1028,0,0,0
2017/2/7,1,2,-1,3,2,-7,-6,1005,1019,1015,100,91,77,75,44,34,9,5,12,-6,-7,-6,6,-6,-1,-8,-9,-9,1014,1023,1027,999,1015,1009,0,0,0
2017/2/8,-8,1,2,-1,-5,2,-7,1008,1005,1019,100,100,91,57,75,44,6,9,5,-6,-6,-7,5,6,-6,-11,-8,-9,1015,1014,1023,999,999,1015,0,0,0
2017/2/9,-4,-8,1,2,-13,-5,2,1022,1008,1005,80,100,100,47,57,75,-6,6,9,-11,-6,-6,-10,5,6,-16,-11,-8,1031,1015,1014,1013,999,999,0.25,0,0
2017/2/10,10,-4,-8,1,-12,-13,-5,1025,1022,1008,76,80,100,38,47,57,3,-6,6,-12,-11,-6,-8,-10,5,-16,-16,-11,1032,1031,1015,1014,1013,999,0,0.25,0
2017/2/11,8,10,-4,-8,-2,-12,-13,1007,1025,1022,75,76,80,28,38,47,22,3,-6,-2,-12,-11,2,-8,-10,-7,-16,-16,1013,1032,1031,1005,1014,1013,0,0,0.25
2017/2/12,3,8,10,-4,2,-2,-12,1013,1007,1025,89,75,76,44,28,38,16,22,3,0,-2,-12,4,2,-8,-1,-7,-16,1022,1013,1032,1008,1005,1014,0,0,0
2017/2/13,3,3,8,10,-6,2,-2,1031,1013,1007,82,89,75,17,44,28,11,16,22,-6,0,-2,3,4,2,-13,-1,-7,1035,1022,1013,1024,1008,1005,0,0,0
2017/2/14,4,3,3,8,-6,-6,2,1025,1031,1013,81,82,89,24,17,44,12,11,16,-7,-6,0,-2,3,4,-9,-13,-1,1031,1035,1022,1020,1024,1008,0,0,0
2017/2/15,5,4,3,3,-3,-6,-6,1020,1025,1031,88,81,82,32,24,17,12,12,11,-5,-7,-6,-2,-2,3,-7,-9,-13,1022,1031,1035,1018,1020,1024,0,0,0
2017/2/16,12,5,4,3,-3,-3,-6,1017,1020,1025,85,88,81,35,32,24,13,12,12,-4,-5,-7,-2,-2,-2,-5,-7,-9,1022,1022,1031,1011,1018,1020,0,0,0
2017/2/17,12,12,5,4,-2,-3,-3,1006,1017,1020,64,85,88,20,35,32,22,13,12,2,-4,-5,0,-2,-2,-4,-5,-7,1010,1022,1022,1003,1011,1018,0,0,0
2017/2/18,9,12,12,5,0,-2,-3,1004,1006,1017,76,64,85,20,20,35,23,22,13,1,2,-4,2,0,-2,-2,-4,-5,1007,1010,1022,1001,1003,1011,0,0,0
2017/2/19,12,9,12,12,-1,0,-2,1009,1004,1006,92,76,64,24,20,20,20,23,22,-3,1,2,2,2,0,-3,-2,-4,1012,1007,1010,1008,1001,1003,0,0,0
2017/2/20,11,12,9,12,7,-1,0,1010,1009,1004,93,92,76,41,24,20,23,20,23,2,-3,1,12,2,2,-1,-3,-2,1012,1012,1007,1008,1008,1001,0,0,0
2017/2/21,11,11,12,9,11,7,-1,1008,1010,1009,100,93,92,52,41,24,19,23,20,1,2,-3,14,12,2,2,-1,-3,1015,1012,1012,1006,1008,1008,0.25,0,0
2017/2/22,13,11,11,12,-1,11,7,1013,1008,1010,92,100,93,18,52,41,24,19,23,-3,1,2,4,14,12,-4,2,-1,1017,1015,1012,1008,1006,1008,0,0.25,0
2017/2/23,4,13,11,11,1,-1,11,1006,1013,1008,79,92,100,17,18,52,24,24,19,2,-3,1,3,4,14,-3,-4,2,1009,1017,1015,1003,1008,1006,0,0,0.25
2017/2/24,-2,4,13,11,1,1,-1,1005,1006,1013,100,79,92,70,17,18,8,24,24,1,2,-3,3,3,4,-1,-3,-4,1009,1009,1017,1001,1003,1008,11.18,0,0
2017/2/25,-4,-2,4,13,-4,1,1,1011,1005,1006,92,100,79,68,70,17,1,8,24,-4,1,2,0,3,3,-8,-1,-3,1021,1009,1009,1003,1001,1003,2.29,11.18,0
2017/2/26,2,-4,-2,4,-8,-4,1,1019,1011,1005,80,92,100,51,68,70,2,1,8,-12,-4,1,-2,0,3,-12,-8,-1,1024,1021,1009,1014,1003,1001,0,2.29,11.18
2017/2/27,3,2,-4,-2,-6,-8,-4,1015,1019,1011,85,80,92,40,51,68,8,2,1,-6,-12,-4,-3,-2,0,-7,-12,-8,1017,1024,1021,1013,1014,1003,0,0,2.29
2017/2/28,6,3,2,-4,-3,-6,-8,1012,1015,1019,92,85,80,30,40,51,14,8,2,-9,-6,-12,2,-3,-2,-11,-7,-12,1017,1017,1024,1004,1013,1014,0,0,0
2017/3/1,2,6,3,2,2,-3,-6,1005,1012,1015,100,92,85,65,30,40,9,14,8,2,-9,-6,7,2,-3,-1,-11,-7,1010,1017,1017,1001,1004,1013,0,0,0
2017/3/2,1,2,6,3,-4,2,-3,1019,1005,1012,89,100,92,34,65,30,8,9,14,-5,2,-9,-1,7,2,-8,-1,-11,1026,1010,1017,1010,1001,1004,0,0,0
2017/3/3,3,1,2,6,-7,-4,2,1031,1019,1005,84,89,100,28,34,65,9,8,9,-8,-5,2,-2,-1,7,-10,-8,-1,1035,1026,1010,1026,1010,1001,0,0,0
2017/3/4,9,3,1,2,-6,-7,-4,1028,1031,1019,91,84,89,26,28,34,14,9,8,-8,-8,-5,-4,-2,-1,-9,-10,-8,1035,1035,1026,1022,1026,1010,0,0,0
2017/3/5,17,9,3,1,-2,-6,-7,1017,1028,1031,92,91,84,17,26,28,23,14,9,-6,-8,-8,7,-4,-2,-7,-9,-10,1021,1035,1035,1013,1022,1026,0,0,0
2017/3/6,16,17,9,3,9,-2,-6,1008,1017,1028,83,92,91,47,17,26,22,23,14,11,-6,-8,11,7,-4,7,-7,-9,1012,1021,1035,1003,1013,1022,0,0,0
2017/3/7,8,16,17,9,5,9,-2,997,1008,1017,78,83,92,20,47,17,26,22,23,4,11,-6,12,11,7,-7,7,-7,1009,1012,1021,989,1003,1013,0.25,0,0
2017/3/8,7,8,16,17,-9,5,9,1016,997,1008,61,78,83,12,20,47,14,26,22,1,4,11,-4,12,11,-16,-7,7,1021,1009,1012,1010,989,1003,0,0.25,0
2017/3/9,4,7,8,16,-9,-9,5,1022,1016,997,53,61,78,19,12,20,16,14,26,-2,1,4,-6,-4,12,-11,-16,-7,1025,1021,1009,1018,1010,989,0,0,0.25
2017/3/10,-5,4,7,8,-6,-9,-9,1023,1022,1016,75,53,61,26,19,12,12,16,14,-3,-2,1,-3,-6,-4,-8,-11,-16,1034,1025,1021,1017,1018,1010,0,0,0
2017/3/11,-2,-5,4,7,-14,-6,-9,1035,1023,1022,77,75,53,31,26,19,-2,12,16,-9,-3,-2,-8,-3,-6,-18,-8,-11,1039,1034,1025,1032,1017,1018,0,0,0
2017/3/12,2,-2,-5,4,-11,-14,-6,1034,1035,1023,63,77,75,40,31,26,1,-2,12,-4,-9,-3,-8,-8,-3,-16,-18,-8,1035,1039,1034,1032,1032,1017,0,0,0
2017/3/13,-3,2,-2,-5,-4,-11,-14,1022,1034,1035,75,63,77,54,40,31,6,1,-2,-3,-4,-9,1,-8,-8,-9,-16,-18,1033,1035,1039,1016,1032,1032,0,0,0
2017/3/14,-4,-3,2,-2,-9,-4,-11,1026,1022,1034,81,75,63,47,54,40,1,6,1,-6,-3,-4,-7,1,-8,-11,-9,-16,1031,1033,1035,1018,1016,1032,0,0,0
2017/3/15,1,-4,-3,2,-8,-9,-4,1030,1026,1022,91,81,75,58,47,54,-1,1,6,-8,-6,-3,-7,-7,1,-11,-11,-9,1033,1031,1033,1027,1018,1016,1.27,0,0
2017/3/16,10,1,-4,-3,-7,-8,-9,1029,1030,1026,84,91,81,41,58,47,8,-1,1,-7,-8,-6,-4,-7,-7,-9,-11,-11,1033,1033,1031,1023,1027,1018,0,1.27,0
2017/3/17,12,10,1,-4,0,-7,-8,1015,1029,1030,77,84,91,37,41,58,21,8,-1,-1,-7,-8,8,-4,-7,-7,-9,-11,1023,1033,1033,1008,1023,1027,0,0,1.27
2017/3/18,7,12,10,1,1,0,-7,1020,1015,1029,92,77,84,17,37,41,21,21,8,2,-1,-7,6,8,-4,-6,-7,-9,1028,1023,1033,1010,1008,1023,0,0,0
2017/3/19,19,7,12,10,-6,1,0,1027,1020,1015,78,92,77,16,17,37,17,21,21,-2,2,-1,-2,6,8,-10,-6,-7,1030,1028,1023,1023,1010,1008,0,0,0
2017/3/20,14,19,7,12,3,-6,1,1014,1027,1020,77,78,92,29,16,17,31,17,21,7,-2,2,12,-2,6,-8,-10,-6,1022,1030,1028,1008,1023,1010,0,0,0
2017/3/21,6,14,19,7,4,3,-6,1016,1014,1027,89,77,78,26,29,16,21,31,17,7,7,-2,9,12,-2,-2,-8,-10,1023,1022,1030,1010,1008,1023,0,0,0
2017/3/22,7,6,14,19,-1,4,3,1027,1016,1014,85,89,77,40,26,29,10,21,31,1,7,7,2,9,12,-6,-2,-8,1031,1023,1022,1022,1010,1008,0.25,0,0
2017/3/23,17,7,6,14,-6,-1,4,1027,1027,1016,70,85,89,26,40,26,12,10,21,1,1,7,-3,2,9,-8,-6,-2,1031,1031,1023,1021,1022,1010,0,0.25,0
2017/3/24,13,17,7,6,6,-6,-1,1010,1027,1027,71,70,85,42,26,40,25,12,10,9,1,1,12,-3,2,-3,-8,-6,1020,1031,1031,1001,1021,1022,0,0,0.25
2017/3/25,6,13,17,7,8,6,-6,1011,1010,1027,93,71,70,51,42,26,21,25,12,6,9,1,13,12,-3,4,-3,-8,1017,1020,1031,1005,1001,1021,3.81,0,0
2017/3/26,7,6,13,17,4,8,6,1015,1011,1010,100,93,71,86,51,42,6,21,25,4,6,9,4,13,12,3,4,-3,1017,1017,1020,1014,1005,1001,7.37,3.81,0
2017/3/27,8,7,6,13,4,4,8,1013,1015,1011,100,100,93,77,86,51,9,6,21,4,4,6,6,4,13,4,3,4,1016,1017,1017,1012,1014,1005,0,7.37,3.81
2017/3/28,5,8,7,6,5,4,4,1015,1013,1015,92,100,100,55,77,86,14,9,6,1,4,4,6,6,4,1,4,3,1017,1016,1017,1013,1012,1014,0,0,7.37
2017/3/29,7,5,8,7,3,5,4,1019,1015,1013,100,92,100,66,55,77,11,14,9,-2,1,4,7,6,6,-2,1,4,1021,1017,1016,1017,1013,1012,1.27,0,0
2017/3/30,6,7,5,8,6,3,5,1013,1019,1015,100,100,92,89,66,55,8,11,14,6,-2,1,7,7,6,4,-2,1,1019,1021,1017,1008,1017,1013,25.65,1.27,0
2017/3/31,9,6,7,5,4,6,3,1008,1013,1019,100,100,100,83,89,66,7,8,11,4,6,-2,5,7,7,4,4,-2,1012,1019,1021,1006,1008,1017,1.27,25.65,1.27
2017/4/1,6,9,6,7,4,4,6,1015,1008,1013,93,100,100,59,83,89,13,7,8,5,4,6,5,5,7,3,4,4,1021,1012,1019,1011,1006,1008,0,1.27,25.65
2017/4/2,9,6,9,6,4,4,4,1023,1015,1008,92,93,100,76,59,83,9,13,7,3,5,4,6,5,5,3,3,4,1025,1021,1012,1020,1011,1006,1.78,0,1.27
2017/4/3,14,9,6,9,7,4,4,1014,1023,1015,100,92,93,77,76,59,12,9,13,6,3,5,9,6,5,5,3,3,1021,1025,1021,1007,1020,1011,0.76,1.78,0
2017/4/4,12,14,9,6,8,7,4,1003,1014,1023,100,100,92,48,77,76,19,12,9,8,6,3,10,9,6,6,5,3,1007,1021,1025,1000,1007,1020,0,0.76,1.78
2017/4/5,11,12,14,9,5,8,7,1010,1003,1014,86,100,100,47,48,77,16,19,12,7,8,6,7,10,9,3,6,5,1013,1007,1021,1007,1000,1007,0,0,0.76
2017/4/6,8,11,12,14,2,5,8,1014,1010,1003,79,86,100,27,47,48,17,16,19,3,7,8,4,7,10,-3,3,6,1020,1013,1007,1011,1007,1000,1.02,0,0
2017/4/7,8,8,11,12,-1,2,5,1023,1014,1010,92,79,86,25,27,47,16,17,16,-1,3,7,3,4,7,-4,-3,3,1026,1020,1013,1020,1011,1007,0,1.02,0
2017/4/8,17,8,8,11,0,-1,2,1019,1023,1014,92,92,79,29,25,27,20,16,17,-4,-1,3,4,3,4,-5,-4,-3,1025,1026,1020,1009,1020,1011,0,0,1.02
2017/4/9,19,17,8,8,8,0,-1,1004,1019,1023,80,92,92,39,29,25,26,20,16,7,-4,-1,13,4,3,4,-5,-4,1009,1025,1026,1000,1009,1020,0,0,0
2017/4/10,8,19,17,8,11,8,0,1000,1004,1019,93,80,92,35,39,29,27,26,20,11,7,-4,14,13,4,7,4,-5,1007,1009,1025,997,1000,1009,0,0,0
2017/4/11,8,8,19,17,3,11,8,1016,1000,1004,86,93,80,51,35,39,13,27,26,2,11,7,8,14,13,-1,7,4,1025,1007,1009,1006,997,1000,0,0,0
2017/4/12,14,8,8,19,-1,3,11,1025,1016,1000,92,86,93,26,51,35,19,13,27,-3,2,11,3,8,14,-4,-1,7,1029,1025,1007,1022,1006,997,0,0,0
2017/4/13,16,14,8,8,8,-1,3,1021,1025,1016,86,92,86,57,26,51,22,19,13,7,-3,2,13,3,8,3,-4,-1,1023,1029,1025,1016,1022,1006,0.76,0,0
2017/4/14,19,16,14,8,11,8,-1,1019,1021,1025,93,86,92,50,57,26,25,22,19,7,7,-3,15,13,3,7,3,-4,1021,1023,1029,1016,1016,1022,0,0.76,0
2017/4/15,21,19,16,14,16,11,8,1012,1019,1021,93,93,86,61,50,57,24,25,22,14,7,7,18,15,13,13,7,3,1016,1021,1023,1006,1016,1016,9.91,0,0.76
2017/4/16,14,21,19,16,14,16,11,1009,1012,1019,93,93,93,45,61,50,27,24,25,15,14,7,16,18,15,12,13,7,1013,1016,1021,1006,1006,1016,0.51,9.91,0
2017/4/17,14,14,21,19,6,14,16,1019,1009,1012,86,93,93,25,45,61,22,27,24,7,15,14,11,16,18,0,12,13,1021,1013,1016,1014,1006,1006,0,0.51,9.91
2017/4/18,19,14,14,21,7,6,14,1019,1019,1009,92,86,93,38,25,45,24,22,27,5,7,15,10,11,16,3,0,12,1022,1021,1013,1015,1014,1006,0,0,0.51
2017/4/19,19,19,14,14,14,7,6,1014,1019,1019,90,92,86,61,38,25,23,24,22,14,5,7,16,10,11,11,3,0,1015,1022,1021,1012,1015,1014,2.29,0,0
2017/4/20,13,19,19,14,13,14,7,1011,1014,1019,97,90,92,47,61,38,28,23,24,10,14,5,19,16,10,8,11,3,1016,1015,1022,1004,1012,1015,23.88,2.29,0
2017/4/21,10,13,19,19,7,13,14,1019,1011,1014,93,97,90,42,47,61,19,28,23,7,10,14,8,19,16,4,8,11,1022,1016,1015,1015,1004,1012,0.25,23.88,2.29
2017/4/22,12,10,13,19,4,7,13,1021,1019,1011,89,93,97,47,42,47,14,19,28,6,7,10,6,8,19,2,4,8,1023,1022,1016,1019,1015,1004,0,0.25,23.88
2017/4/23,12,12,10,13,2,4,7,1024,1021,1019,86,89,93,28,47,42,19,14,19,4,6,7,4,6,8,0,2,4,1025,1023,1022,1023,1019,1015,0,0,0.25
2017/4/24,16,12,12,10,0,2,4,1019,1024,1021,89,86,89,20,28,47,23,19,14,0,4,6,3,4,6,-2,0,2,1024,1025,1023,1012,1023,1019,0,0,0
2017/4/25,9,16,12,12,5,0,2,1003,1019,1024,67,89,86,27,20,28,24,23,19,8,0,4,9,3,4,2,-2,0,1011,1024,1025,998,1012,1023,0,0,0
2017/4/26,6,9,16,12,5,5,0,1001,1003,1019,89,67,89,66,27,20,13,24,23,4,8,0,7,9,3,2,2,-2,1005,1011,1024,997,998,1012,0.51,0,0
2017/4/27,8,6,9,16,0,5,5,1006,1001,1003,85,89,67,57,66,27,8,13,24,3,4,8,2,7,9,-2,2,2,1008,1005,1011,1003,997,998,0,0.51,0
2017/4/28,8,8,6,9,1,0,5,1007,1006,1001,82,85,89,39,57,66,15,8,13,0,3,4,6,2,7,-2,-2,2,1008,1008,1005,1006,1003,997,0,0,0.51
